;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME,
490,110490,1772.3,5185.4,2.93,1278.9,9.9,9.8,1259.1,1534.3,1.7,8.3,2.2,7.7,274.8,544.9,289.6,149.8,46.6,0.0,81.2,127.6,64628.0,997,0,0,11,DAVIS,
491,110491,1916.0,5488.4,2.86,38.7,6.8,0.2,31.7,726.1,0.2,6.6,0.0,0.2,5.8,19.7,3.1,3.2,19.9,0.0,529.8,137.7,64628.0,0,0,0,11,DAVIS,
492,110492,954.9,2695.0,2.82,553.1,173.8,7.8,371.6,774.9,127.8,46.0,2.2,5.7,56.6,25.5,55.5,233.9,0.0,0.0,153.0,68.8,73054.0,0,0,0,11,DAVIS,
493,110493,1193.2,3318.7,2.78,664.8,138.5,7.8,518.5,800.5,81.9,56.6,5.2,2.7,27.6,151.0,109.3,230.6,3.0,0.0,46.8,85.9,72854.0,0,0,0,11,DAVIS,
494,110494,919.3,2704.6,2.94,174.1,85.7,20.0,68.4,348.3,84.3,1.5,4.7,15.3,11.6,11.5,3.7,41.7,1.5,0.0,106.6,66.1,73352.0,0,0,2098,11,DAVIS,
495,110495,621.2,1930.8,3.11,237.3,217.0,0.0,20.3,300.6,217.0,0.0,0.0,0.0,3.2,8.7,0.2,8.3,0.0,0.0,18.5,44.9,73497.0,0,0,0,11,DAVIS,
496,110496,922.2,2707.1,2.94,698.5,280.1,6.5,411.9,1130.2,193.4,86.7,5.0,1.5,30.6,128.1,35.5,217.7,3.3,0.0,361.8,66.6,72512.0,740,0,0,11,DAVIS,
497,110497,1109.5,3356.4,3.03,1562.0,69.5,807.3,685.2,1680.5,57.0,12.5,759.3,48.0,23.7,210.0,155.6,295.9,1.2,0.0,37.2,80.1,64621.0,0,0,0,11,DAVIS,
498,110498,883.6,2694.8,3.05,156.1,14.2,0.7,141.3,296.0,0.5,13.7,0.2,0.5,13.6,63.0,54.4,10.3,0.3,0.0,75.9,63.6,71920.0,909,0,0,11,DAVIS,
499,110499,1441.6,4449.0,3.09,570.4,44.1,40.2,486.1,683.5,43.6,0.5,11.8,28.3,191.2,52.9,117.1,124.9,8.0,0.0,1.2,103.8,65495.0,0,4,28,11,DAVIS,
500,110500,678.0,2125.1,3.13,77.4,5.0,0.5,71.9,146.9,5.0,0.0,0.0,0.5,1.5,5.8,61.5,3.2,4.0,0.0,16.7,48.7,94178.0,0,0,0,11,DAVIS,
501,110501,492.3,1445.8,2.94,562.8,29.9,7.3,525.6,699.8,10.1,19.8,5.0,2.3,244.0,102.8,7.7,171.1,10.2,0.0,91.4,35.4,54058.0,0,0,0,11,DAVIS,
502,110502,877.5,2696.5,3.07,177.9,1.5,1.5,174.9,250.9,1.3,0.2,0.8,0.7,10.8,137.5,0.7,26.0,2.7,0.0,7.2,63.2,94178.0,0,1312,0,11,DAVIS,
503,110503,917.2,2503.9,2.73,956.7,100.5,4.7,851.6,1142.7,51.4,49.1,3.0,1.7,196.3,270.7,18.0,366.7,9.2,0.0,111.0,65.8,54058.0,1057,0,0,11,DAVIS,
504,110504,2668.3,6639.3,2.49,1457.2,568.3,16.3,872.6,1960.7,532.4,35.9,1.3,15.0,236.0,99.1,47.5,490.1,0.0,0.0,311.5,192.0,52488.0,364,0,0,11,DAVIS,
505,110505,2893.3,6730.7,2.33,4647.5,933.9,7.8,3705.8,5144.6,734.4,199.5,1.0,6.8,249.5,264.8,2553.0,638.5,0.0,0.0,289.0,208.0,31447.0,0,0,0,11,DAVIS,
506,110506,10.2,31.4,3.06,284.5,33.6,7.7,243.2,285.1,7.9,25.7,1.2,6.5,19.1,118.5,6.7,99.0,0.0,0.0,0.0,0.7,64628.0,0,0,0,11,DAVIS,
507,110507,1211.9,3515.3,2.90,9.9,0.5,0.7,8.8,257.4,0.3,0.2,0.2,0.5,3.8,1.2,0.8,3.0,15.2,0.0,145.0,87.3,64628.0,0,0,0,11,DAVIS,
508,110508,471.9,1396.3,2.96,332.1,29.4,5.8,296.9,384.9,29.1,0.3,0.5,5.3,47.8,171.2,1.2,76.6,14.1,0.0,4.8,33.9,80267.0,1624,308,0,11,DAVIS,
509,110509,874.2,2541.9,2.91,18.4,1.0,0.3,17.1,141.2,0.7,0.3,0.0,0.3,2.2,4.3,0.7,10.0,11.4,0.0,48.5,62.9,80267.0,0,0,0,11,DAVIS,
510,110510,572.5,1670.7,2.92,781.6,38.5,5.7,737.4,837.6,38.5,0.0,5.0,0.7,493.6,211.0,10.5,22.3,5.0,0.0,9.8,41.2,80267.0,1066,0,0,11,DAVIS,
511,110511,741.8,2339.4,3.15,7.0,3.7,0.0,3.3,67.8,3.7,0.0,0.0,0.0,1.8,0.8,0.0,0.7,2.0,0.0,5.3,53.4,80267.0,0,0,0,11,DAVIS,
512,110512,972.9,2438.4,2.51,4604.0,493.2,2360.6,1750.1,4901.8,491.1,2.1,299.3,2061.3,498.2,252.9,12.8,986.2,5.5,0.0,222.1,70.2,63524.0,382,164,0,11,DAVIS,
513,110513,3653.8,8795.6,2.41,5029.3,2785.4,55.8,2188.1,6162.3,2449.7,335.7,11.2,44.7,631.1,223.1,106.7,1227.3,1.0,0.0,869.3,262.7,32720.0,0,0,0,11,DAVIS,
514,110514,829.4,2293.8,2.77,309.6,44.4,2.0,263.2,422.9,38.3,6.1,0.2,1.8,80.0,71.8,13.5,97.9,1.2,0.0,52.5,59.7,63524.0,604,0,0,11,DAVIS,
515,110515,2051.5,5259.9,2.56,1403.3,55.6,10.7,1337.0,2132.9,39.7,15.9,1.5,9.2,742.7,46.2,78.2,469.9,4.4,0.0,577.8,147.5,60315.0,0,0,0,11,DAVIS,
516,110516,1243.0,3931.1,3.16,434.5,28.7,6.3,399.5,708.7,19.0,9.8,2.5,3.8,59.4,85.9,16.8,237.3,37.8,0.0,146.9,89.4,82693.0,0,0,0,11,DAVIS,
517,110517,721.0,2185.5,3.03,85.3,2.8,4.5,78.0,160.6,0.2,2.6,1.8,2.7,9.6,9.3,23.1,36.0,1.3,0.0,21.8,52.1,124667.0,0,0,0,11,DAVIS,
518,110518,99.7,274.5,2.75,1720.4,201.1,260.8,1258.5,1729.7,194.3,6.8,102.0,158.8,562.7,98.0,41.3,556.6,2.3,0.0,0.0,6.9,105973.0,0,0,0,11,DAVIS,
519,110519,586.5,1862.5,3.18,24.0,0.5,0.0,23.5,98.8,0.2,0.3,0.0,0.0,0.7,0.3,1.8,20.7,4.4,0.0,28.1,42.3,124667.0,0,0,0,11,DAVIS,
520,110520,439.1,1494.1,3.40,780.7,17.1,68.5,695.1,821.8,7.0,10.1,13.0,55.5,17.7,161.3,56.2,460.0,0.0,0.0,9.5,31.6,105973.0,0,0,0,11,DAVIS,
521,110521,359.4,1191.0,3.31,18.3,0.2,0.2,18.0,92.2,0.0,0.2,0.2,0.0,16.0,0.3,0.7,1.0,6.7,0.0,41.1,26.1,83056.0,0,0,0,11,DAVIS,
522,110522,580.8,1750.6,3.01,282.3,1.0,4.7,276.7,390.3,0.3,0.7,0.5,4.2,16.0,248.1,2.8,9.8,11.2,0.0,54.9,41.9,124667.0,1463,1343,0,11,DAVIS,
523,110523,828.1,2739.1,3.31,274.4,13.6,1.0,259.7,420.0,9.7,4.0,0.8,0.2,22.0,110.6,4.3,122.8,1.0,0.0,85.0,59.6,105973.0,1042,0,0,11,DAVIS,
524,110524,1345.3,3117.0,2.32,1610.3,300.3,2.5,1307.5,2733.8,298.5,1.8,0.2,2.3,981.7,87.8,35.3,202.7,0.0,0.0,1026.6,96.9,61587.0,0,0,0,11,DAVIS,
525,110525,2254.1,5259.1,2.33,1224.5,27.2,27.5,1169.7,1604.3,3.1,24.1,24.7,2.8,385.6,182.0,148.2,453.9,1.0,0.0,216.5,162.4,33920.0,0,10,772,11,DAVIS,
526,110526,2541.4,5933.5,2.33,5604.7,1022.0,10.3,4572.4,6203.0,643.8,378.2,7.2,3.2,1106.0,457.3,532.5,2476.7,0.0,0.0,415.4,182.8,23217.0,0,926,0,11,DAVIS,
527,110527,3581.5,8609.2,2.40,10301.4,3064.7,105.0,7131.7,10797.3,1139.2,1925.5,36.7,68.3,1112.7,573.3,617.2,4828.5,0.2,0.0,238.1,257.6,49950.0,694,0,0,11,DAVIS,
528,110528,2160.9,5228.7,2.42,840.0,168.2,20.5,651.3,1246.7,100.6,67.6,2.2,18.3,89.8,229.5,89.1,242.9,0.0,0.0,251.2,155.5,41375.0,558,0,1807,11,DAVIS,
529,110529,810.0,2249.6,2.78,1053.3,245.6,190.4,617.3,1150.6,138.1,107.5,77.2,113.3,104.3,115.2,33.2,364.5,4.7,0.0,34.3,58.2,76550.0,28,0,0,11,DAVIS,
530,110530,2249.8,5905.0,2.62,1063.6,274.2,13.8,775.6,2043.6,220.2,54.0,13.5,0.3,181.1,82.5,90.6,421.5,0.0,0.0,818.2,161.9,59447.0,0,1,0,11,DAVIS,
531,110531,432.5,1209.2,2.80,117.6,2.7,0.2,114.7,153.1,2.3,0.3,0.0,0.2,66.3,9.6,4.6,34.2,2.3,0.0,2.3,30.8,78290.0,0,0,0,11,DAVIS,
532,110532,950.8,2719.0,2.86,90.3,8.8,0.3,81.1,219.7,8.5,0.3,0.3,0.0,35.7,3.3,24.6,17.5,0.2,0.0,60.8,68.4,79717.0,0,0,0,11,DAVIS,
533,110533,1150.5,3168.5,2.75,35.2,0.0,0.0,35.2,187.0,0.0,0.0,0.0,0.0,0.2,33.5,0.3,1.2,0.0,0.0,68.8,83.0,79651.0,609,0,0,11,DAVIS,
534,110534,1202.0,3235.3,2.69,150.5,1.3,13.3,135.9,371.4,0.0,1.3,0.5,12.8,49.2,55.9,9.6,21.1,8.9,0.0,125.4,86.5,88417.0,0,0,0,11,DAVIS,
535,110535,1963.0,5439.0,2.77,986.2,95.1,9.8,881.3,1216.6,70.1,25.0,2.0,7.8,10.1,190.1,548.5,132.6,1.3,0.0,87.9,141.2,77429.0,603,0,0,11,DAVIS,
536,110536,479.8,1365.5,2.85,18.3,9.7,2.8,5.8,107.7,3.3,6.3,0.2,2.7,1.2,0.2,0.7,3.8,0.0,0.0,54.9,34.4,79377.0,0,0,0,11,DAVIS,
537,110537,575.3,1586.5,2.76,18.3,0.5,0.2,17.7,234.5,0.0,0.5,0.2,0.0,0.8,1.0,0.2,15.7,0.2,116.5,57.9,41.6,79377.0,0,0,0,11,DAVIS,
538,110538,928.4,2231.7,2.40,401.5,72.8,1.2,327.4,489.5,24.0,48.8,0.5,0.7,26.5,149.8,7.0,144.1,0.0,0.0,21.1,66.9,52973.0,348,938,0,11,DAVIS,
539,110539,941.7,2380.1,2.53,1577.8,84.2,9.3,1484.3,1738.4,26.2,58.0,6.5,2.8,70.1,776.5,52.1,585.5,0.8,0.0,92.0,67.8,16208.0,0,0,1967,11,DAVIS,
540,110540,435.4,1073.0,2.46,1125.1,124.2,16.2,984.8,1209.2,99.2,24.9,1.8,14.3,82.3,32.4,110.3,759.8,0.0,0.0,52.9,31.2,16208.0,0,0,0,11,DAVIS,
541,110541,1755.0,4371.4,2.49,723.2,83.4,1.2,638.6,1445.0,21.9,61.5,0.5,0.7,54.7,85.7,24.7,473.5,0.3,0.0,594.9,126.6,35483.0,422,0,0,11,DAVIS,
542,110542,2096.5,5641.7,2.69,697.3,173.8,19.5,504.0,1012.1,116.8,57.0,11.3,8.2,67.3,202.1,54.3,180.3,0.8,0.0,162.9,151.0,72583.0,584,0,0,11,DAVIS,
543,110543,1867.4,5134.0,2.75,564.0,103.1,36.2,424.8,1053.5,70.0,33.1,5.8,30.3,32.3,17.3,136.3,238.9,0.0,0.0,355.0,134.5,68337.0,0,0,0,11,DAVIS,
544,110544,1881.6,5298.1,2.82,451.1,169.8,114.5,166.7,983.2,153.8,16.0,0.7,113.8,41.3,25.1,28.4,71.9,2.5,0.0,394.2,135.5,64372.0,0,0,0,11,DAVIS,
545,110545,982.2,2542.5,2.59,2690.4,786.1,90.7,1813.7,2819.8,497.6,288.5,81.8,8.8,150.1,268.3,895.2,500.1,3.0,0.0,55.6,70.8,39321.0,736,1028,0,11,DAVIS,
546,110546,2201.5,6193.7,2.81,86.2,8.0,0.5,77.7,588.8,0.2,7.8,0.0,0.5,12.5,48.0,2.7,14.5,0.0,0.0,344.3,158.4,76592.0,776,0,0,11,DAVIS,
547,110547,896.4,2507.9,2.80,3.5,0.7,1.2,1.7,197.3,0.2,0.5,0.0,1.2,0.5,0.2,0.0,1.0,0.3,0.0,129.1,64.4,58042.0,0,0,0,11,DAVIS,
548,110548,839.0,2130.0,2.54,466.6,109.4,3.8,353.3,691.7,37.5,72.0,3.7,0.2,91.0,30.6,62.1,169.6,0.0,0.0,164.7,60.4,40432.0,0,0,0,11,DAVIS,
549,110549,820.3,2135.8,2.60,738.9,116.0,2.5,620.4,887.2,76.3,39.7,1.5,1.0,72.3,298.8,4.3,244.9,0.0,0.0,89.3,59.1,36569.0,652,0,0,11,DAVIS,
550,110550,641.2,1832.6,2.86,182.8,15.5,19.2,148.1,280.0,14.7,0.8,3.8,15.3,10.0,70.8,32.3,35.1,0.0,0.0,50.9,46.3,104871.0,747,0,0,11,DAVIS,
551,110551,499.4,1480.2,2.96,1734.2,66.3,13.0,1654.9,1788.1,52.0,14.3,4.3,8.7,240.6,1234.1,20.3,159.9,2.0,0.0,16.0,35.9,81249.0,182,78,2957,11,DAVIS,
552,110552,666.9,1853.7,2.78,465.0,7.8,3.3,453.8,516.5,6.2,1.6,0.3,3.0,16.8,42.7,0.0,394.3,0.0,0.0,3.5,48.0,70381.0,0,0,0,11,DAVIS,
553,110553,1425.9,4179.4,2.93,174.8,24.6,1.8,148.4,391.4,14.5,10.1,1.0,0.8,24.2,81.3,3.1,39.8,1.5,0.0,112.6,102.6,98270.0,0,0,0,11,DAVIS,
554,110554,918.0,2687.1,2.93,170.9,3.7,2.7,164.6,295.1,0.7,3.0,1.2,1.5,8.3,129.8,11.7,14.8,3.8,0.0,54.3,66.0,83704.0,650,999,0,11,DAVIS,
555,110555,1231.6,3938.5,3.20,191.4,7.8,5.2,178.4,355.2,6.5,1.3,5.0,0.2,6.4,93.8,56.6,21.6,0.0,0.0,75.1,88.8,88727.0,643,0,0,11,DAVIS,
556,110556,604.0,1635.9,2.71,580.0,80.0,0.0,500.0,633.2,63.5,16.5,0.0,0.0,38.4,13.8,65.0,382.8,0.0,0.0,9.7,43.5,85435.0,0,0,0,11,DAVIS,
557,110557,943.3,2422.7,2.57,95.7,24.3,0.0,71.4,175.6,22.7,1.7,0.0,0.0,6.8,13.0,38.1,13.5,0.0,0.0,12.0,67.9,85051.0,0,0,0,11,DAVIS,
558,110558,886.0,2504.9,2.83,519.9,213.3,4.5,302.0,683.9,149.8,63.5,1.2,3.3,71.7,21.1,70.7,138.6,1.0,0.0,99.1,63.9,84253.0,0,0,0,11,DAVIS,
559,110559,558.9,1576.7,2.82,100.8,26.7,1.8,72.3,270.4,26.7,0.0,0.5,1.3,6.1,13.2,15.8,37.3,0.0,0.0,129.5,40.1,93249.0,0,0,0,11,DAVIS,
560,110560,104.1,298.3,2.87,1062.6,153.7,1.3,907.5,1096.9,95.7,58.0,0.7,0.7,184.6,139.7,149.1,434.1,5.7,0.0,21.2,7.4,93117.0,747,0,0,11,DAVIS,
561,110561,372.3,1080.1,2.90,23.8,0.5,0.0,23.3,62.0,0.0,0.5,0.0,0.0,6.3,2.5,1.0,13.5,0.0,0.0,11.3,26.9,92349.0,0,0,0,11,DAVIS,
562,110562,16.9,49.0,2.90,4581.7,13.1,25.2,4543.4,4609.2,8.3,4.8,3.2,22.0,141.1,359.0,367.5,3675.8,0.0,0.0,26.3,1.2,93117.0,0,0,0,11,DAVIS,
563,110563,1431.4,4153.0,2.90,1157.7,115.6,2.0,1040.1,1354.0,6.5,109.1,0.2,1.8,247.3,198.0,251.4,343.4,5.4,0.0,87.7,103.3,85051.0,0,0,0,11,DAVIS,
564,110564,3140.1,8422.5,2.68,5281.0,976.7,9.0,4295.3,6052.9,614.7,362.0,1.2,7.9,1060.0,819.1,809.7,1606.4,0.3,0.0,647.8,123.9,85051.0,0,0,0,11,DAVIS,
565,110565,224.4,598.1,2.67,4013.9,2333.4,5.8,1674.7,4279.4,1893.3,440.1,1.8,4.0,281.4,235.7,98.0,1059.6,0.0,0.0,249.4,16.1,85051.0,0,0,0,11,DAVIS,
566,110566,571.2,1563.6,2.74,60.1,0.2,0.3,59.6,128.8,0.0,0.2,0.0,0.3,1.8,43.2,2.0,12.7,6.0,0.0,21.2,41.4,85051.0,897,0,0,11,DAVIS,
567,110567,526.9,1521.0,2.89,96.3,11.5,4.3,80.4,258.2,0.5,11.0,1.0,3.3,3.3,11.6,33.6,31.9,9.4,0.0,114.5,38.0,85051.0,0,0,0,11,DAVIS,
568,110568,450.8,1277.7,2.83,1480.1,209.7,5.8,1264.6,1780.9,75.6,134.1,2.2,3.7,251.4,573.7,110.1,329.4,1.2,0.0,267.2,32.4,85051.0,0,0,0,11,DAVIS,
569,110569,3.0,10.7,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85051.0,0,0,0,11,DAVIS,
570,110570,431.6,1122.6,2.60,2748.1,27.8,16.8,2703.5,2857.0,2.2,25.6,15.5,1.3,95.0,1906.1,72.6,629.8,0.0,0.0,77.7,31.2,59960.0,0,0,0,11,DAVIS,
571,110571,272.0,725.8,2.67,1608.6,25.4,122.5,1460.6,1656.1,18.3,7.1,44.0,78.5,441.2,584.1,105.1,330.2,0.0,0.0,27.9,19.6,72962.0,450,1006,0,11,DAVIS,
572,110572,276.7,773.3,2.79,273.6,43.8,1.0,228.8,295.0,2.7,41.1,0.8,0.2,7.4,94.0,72.4,55.0,0.0,0.0,1.7,19.8,102756.0,0,0,0,11,DAVIS,
573,110573,456.8,1289.5,2.82,4.3,0.0,0.0,4.3,44.9,0.0,0.0,0.0,0.0,1.2,0.0,0.2,3.0,0.0,0.0,7.5,33.1,72962.0,0,0,0,11,DAVIS,
574,110574,440.5,1311.1,2.98,1.8,0.0,0.2,1.6,54.3,0.0,0.0,0.2,0.0,0.5,0.0,1.0,0.2,0.0,0.0,20.9,31.6,102756.0,0,0,0,11,DAVIS,
575,110575,20.5,65.7,3.21,9.1,0.8,0.2,8.1,13.5,0.0,0.8,0.2,0.0,0.8,5.0,0.0,2.3,3.0,0.0,0.0,1.3,72020.0,0,0,0,11,DAVIS,
576,110576,21.2,63.4,2.99,3599.3,1039.0,35.4,2524.9,3709.1,352.6,686.4,4.5,31.0,382.2,969.6,463.3,709.7,8.2,0.0,100.0,1.7,72020.0,0,0,0,11,DAVIS,
577,110577,188.7,531.1,2.81,3460.0,1221.8,69.1,2169.1,3591.5,11.8,1210.0,10.5,58.6,111.6,609.7,1327.8,120.0,0.0,0.0,118.0,13.5,72020.0,0,0,0,11,DAVIS,
578,110578,756.2,2264.6,2.99,2.6,1.0,0.0,1.7,77.3,0.2,0.8,0.0,0.0,0.3,0.2,0.7,0.5,0.3,0.0,20.0,54.3,85901.0,0,0,0,11,DAVIS,
579,110579,575.3,1680.6,2.92,130.2,0.0,0.5,129.7,212.9,0.0,0.0,0.5,0.0,16.8,59.3,25.1,28.5,0.0,0.0,41.4,41.3,101084.0,551,0,0,11,DAVIS,
580,110580,650.0,1962.8,3.02,8.8,0.3,0.0,8.5,124.5,0.0,0.3,0.0,0.0,3.2,0.5,0.0,4.8,0.8,0.0,68.0,46.8,85901.0,0,0,0,11,DAVIS,
581,110581,454.2,1271.3,2.80,22.3,4.2,6.3,11.8,70.2,4.2,0.0,0.0,6.3,1.8,1.5,7.3,1.2,0.0,0.0,15.1,32.8,100345.0,0,0,0,11,DAVIS,
582,110582,451.6,1259.6,2.79,84.0,1.0,0.2,82.8,136.2,0.2,0.8,0.2,0.0,3.5,71.5,4.1,3.8,0.0,0.0,19.8,32.4,100288.0,747,0,0,11,DAVIS,
583,110583,606.9,1685.8,2.78,122.0,0.0,0.0,122.0,181.6,0.0,0.0,0.0,0.0,1.2,2.0,13.5,105.3,0.0,0.0,15.8,43.9,79740.0,0,0,0,11,DAVIS,
584,110584,231.5,664.9,2.87,9.4,0.7,0.5,8.2,68.1,0.0,0.7,0.0,0.5,3.9,2.3,0.7,1.3,0.0,0.0,41.7,16.9,72020.0,0,0,0,11,DAVIS,
585,110585,446.6,1131.1,2.53,1681.3,18.7,211.7,1450.9,1747.8,6.3,12.4,131.5,80.2,538.6,88.5,1.6,822.2,0.0,0.0,34.6,32.0,72020.0,0,0,0,11,DAVIS,
586,110586,0.0,0.0,0.00,771.4,26.7,391.8,352.9,771.4,24.2,2.5,168.7,223.1,73.9,39.6,13.5,226.0,0.0,0.0,0.0,0.0,72020.0,0,0,0,11,DAVIS,
587,110587,29.6,83.5,2.82,10.6,0.0,0.3,10.3,12.9,0.0,0.0,0.2,0.2,0.7,2.5,0.3,6.8,0.0,0.0,0.0,2.3,72020.0,0,0,0,11,DAVIS,
588,110588,762.0,2144.3,2.81,29.6,0.3,0.2,29.1,114.5,0.2,0.2,0.0,0.2,1.5,3.7,1.0,23.0,1.0,0.0,29.1,54.8,72020.0,0,0,0,11,DAVIS,
589,110589,256.6,673.8,2.63,1134.2,253.5,0.3,880.4,1152.9,46.0,207.5,0.0,0.3,305.8,86.3,27.3,460.9,0.0,0.0,0.0,18.6,63030.0,0,0,0,11,DAVIS,
590,110590,596.3,1476.0,2.48,897.5,520.6,5.3,371.5,941.9,361.2,159.5,0.3,5.0,42.9,32.6,1.8,294.1,0.0,0.0,1.5,42.9,63030.0,0,0,0,11,DAVIS,
591,110591,317.2,802.9,2.53,2.2,0.5,0.0,1.7,48.9,0.3,0.2,0.0,0.0,0.3,0.5,0.0,0.8,0.0,0.0,24.0,22.8,63030.0,0,0,0,11,DAVIS,
592,110592,466.5,1185.7,2.54,2383.6,1249.6,31.6,1102.3,2561.2,1039.1,210.5,15.6,16.0,296.3,155.5,14.2,636.4,0.0,0.0,144.2,33.5,44492.0,0,0,0,11,DAVIS,
593,110593,749.9,1939.6,2.59,1425.6,597.3,4.5,823.7,1502.9,521.2,76.2,0.5,4.0,209.4,94.7,68.2,451.5,0.0,0.0,23.4,53.9,44492.0,0,0,0,11,DAVIS,
594,110594,399.6,947.3,2.37,312.0,44.1,19.2,248.7,386.6,38.8,5.3,0.8,18.3,29.1,94.0,55.2,70.4,0.0,0.0,45.7,28.9,44492.0,498,0,0,11,DAVIS,
595,110595,299.7,680.2,2.27,226.7,97.5,15.2,114.0,273.8,96.3,1.2,8.2,7.0,29.7,20.1,6.3,58.0,0.0,0.0,25.5,21.6,65165.0,0,0,0,11,DAVIS,
596,110596,389.6,876.9,2.25,44.9,0.3,0.8,43.8,73.2,0.0,0.3,0.0,0.8,1.5,4.5,23.2,14.6,0.0,0.0,0.0,28.3,65165.0,0,0,0,11,DAVIS,
597,110597,298.2,650.7,2.18,234.8,2.6,2.0,230.1,283.5,0.8,1.8,0.5,1.5,11.1,135.5,28.6,54.9,0.0,0.0,27.3,21.5,65165.0,336,927,0,11,DAVIS,
598,110598,990.1,2748.5,2.78,183.2,56.0,3.2,124.1,271.9,1.3,54.7,0.8,2.3,8.6,12.3,7.9,95.3,0.0,0.0,17.5,71.1,76071.0,0,0,0,11,DAVIS,
599,110599,16.5,43.2,2.62,276.8,27.0,0.3,249.5,292.9,0.5,26.5,0.3,0.0,52.4,125.5,22.5,49.1,0.0,0.0,15.0,1.1,79533.0,0,0,0,11,DAVIS,
600,110600,119.3,324.5,2.72,1234.9,305.8,23.3,905.8,1275.8,230.4,75.4,0.3,23.0,180.9,390.7,47.3,287.0,2.8,0.0,29.6,8.5,79533.0,0,0,0,11,DAVIS,
601,110601,466.8,1230.3,2.64,36.0,1.3,4.2,30.5,74.0,0.2,1.2,0.0,4.2,0.8,20.7,0.5,8.5,0.3,0.0,4.2,33.5,73032.0,0,0,0,11,DAVIS,
602,110602,601.0,1672.0,2.78,169.1,0.2,0.3,168.6,267.2,0.0,0.2,0.2,0.2,26.1,78.7,0.7,63.1,0.0,0.0,55.0,43.2,73032.0,593,0,0,11,DAVIS,
603,110603,79.9,194.1,2.43,3706.5,644.3,818.3,2243.9,3770.9,466.5,177.9,7.5,810.8,934.2,741.1,30.8,537.7,5.4,0.0,53.2,5.8,79533.0,0,0,0,11,DAVIS,
604,110604,254.6,611.9,2.40,878.2,19.8,254.3,604.1,931.8,13.6,6.1,240.5,13.8,108.4,152.3,8.3,335.2,0.0,0.0,35.3,18.2,79533.0,0,0,0,11,DAVIS,
605,110605,990.8,2304.2,2.33,768.5,243.4,22.3,502.8,984.4,149.9,93.5,22.3,0.0,47.5,84.8,30.8,339.8,0.0,0.0,144.6,71.2,46724.0,381,0,0,11,DAVIS,
606,110606,795.4,1934.8,2.43,1325.9,123.4,7.0,1195.5,1444.2,40.6,82.7,0.2,6.8,21.4,535.0,158.6,480.6,0.0,0.0,61.1,57.3,46303.0,0,633,1791,11,DAVIS,
607,110607,882.2,2213.0,2.51,442.1,190.2,3.7,248.3,529.2,20.7,169.5,0.5,3.2,27.2,101.2,11.6,108.3,0.7,0.0,22.9,63.5,43857.0,368,0,0,11,DAVIS,
608,110608,0.0,0.0,0.00,2724.2,1674.8,28.2,1021.2,2724.2,1251.8,423.0,28.2,0.0,68.3,62.2,7.3,883.4,0.0,0.0,0.0,0.0,54776.0,0,0,0,11,DAVIS,
609,110609,969.3,2210.9,2.28,820.1,348.6,5.3,466.2,946.5,124.4,224.1,0.7,4.7,76.5,23.8,17.2,348.7,0.0,0.0,56.5,69.8,51318.0,0,0,0,11,DAVIS,
610,110610,737.0,1816.2,2.46,1672.5,238.7,126.8,1307.0,1761.4,106.2,132.5,21.2,105.7,160.7,172.3,108.6,865.3,0.0,0.0,35.8,53.1,51286.0,22,0,0,11,DAVIS,
611,110611,809.0,1865.8,2.31,2091.3,131.7,48.7,1910.9,2178.5,75.5,56.2,33.3,15.3,129.2,87.5,611.8,1082.5,0.0,0.0,28.8,58.4,35656.0,0,0,0,11,DAVIS,
612,110612,851.7,2169.0,2.55,3.0,0.2,2.7,0.2,84.5,0.0,0.2,0.0,2.7,0.0,0.0,0.0,0.2,1.0,0.0,19.1,61.3,64427.0,0,0,0,11,DAVIS,
613,110613,605.2,1713.1,2.83,0.5,0.0,0.0,0.5,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,8.5,43.6,77884.0,0,0,0,11,DAVIS,
614,110614,401.5,1041.7,2.59,6552.0,318.4,24.8,6208.8,6590.8,27.8,290.6,20.8,4.0,538.3,331.3,2881.8,2457.4,0.0,0.0,9.9,29.0,63524.0,0,0,0,11,DAVIS,
615,110615,637.3,1720.6,2.70,123.8,4.7,9.0,110.1,180.4,0.5,4.2,0.2,8.8,1.8,95.3,3.8,9.2,0.0,0.0,10.6,46.1,67727.0,916,0,0,11,DAVIS,
616,110616,668.3,1923.5,2.88,42.1,0.5,0.7,41.0,132.4,0.3,0.2,0.3,0.3,20.0,3.2,4.5,13.3,0.0,0.0,42.2,48.1,100263.0,0,0,0,11,DAVIS,
617,110617,0.0,0.0,0.00,3.2,0.0,0.8,2.3,3.2,0.0,0.0,0.0,0.8,0.0,0.5,0.2,1.7,0.0,0.0,0.0,0.0,79533.0,635,0,0,11,DAVIS,
