;TAZID,CO_TAZID,TOTHH,HHPOP,HHSIZE,TOTEMP,RETEMP,INDEMP,OTHEMP,ALLEMP,RETL,FOOD,MANU,WSLE,OFFI,GVED,HLTH,OTHR,FM_AGRI,FM_MING,FM_CONS,HBJ,AVGINCOME,Enrol_Elem,Enrol_Midl,Enrol_High,CO_FIPS,CO_NAME,City
1330,351330,1148.5,2200.579565,1.916046639,305.2,164.7,1.3,139.2,424.6623404,127.3333333,37.33333333,0.333333333,1,21.33333333,22.83333333,8.666666667,86.33333333,0,0,0,119.4956738,45088,0,0,0,35,SALT LAKE,Holladay
1331,351331,1415.333333,2988.527869,2.111536413,696.2,25,7.3,663.8,877.83086,1,24,0.333333333,7,20.83333333,259,159.5,224.5,0,0,34.50327373,147.1609196,62766,586,811,0,35,SALT LAKE,Holladay
1332,351332,602.8333333,1256.453216,2.084246418,569.7,39.7,4.5,525.5,672.8340208,35,4.666666667,4.5,0,27.83333333,14.66666667,274.5,208.5,0,0,40.50277215,62.66458194,61722,9,2,7,35,SALT LAKE,Holladay
1333,351333,209.6666667,419.7804963,2.002132733,84.7,3.2,0.2,81.3,106.4992458,1.833333333,1.333333333,0.166666667,0,7.333333333,3.5,22.66666667,47.83333333,0,0,0,21.83257911,66710,0,0,0,35,SALT LAKE,Holladay
1334,351334,558.3333333,1393.982043,2.496684256,161.7,44.3,0.2,117.2,219.664651,44,0.333333333,0.166666667,0,7,63.66666667,0.166666667,46.33333333,0,0,0,57.9979843,94109,511,0,0,35,SALT LAKE,Holladay
1335,351335,260.1666667,549.9620456,2.113883583,828.7,131.8,22.3,674.5,856.4990526,54.16666667,77.66666667,15.83333333,6.5,26.66666667,114.6666667,91.83333333,441.3333333,0,0,0.833344629,26.99904127,66710,493,0,0,35,SALT LAKE,Holladay
1336,351336,378.6666667,928.8942498,2.453065801,11.8,0.7,0.3,10.8,51.16530162,0.666666667,0,0.333333333,0,0.166666667,1,0.666666667,9,0,0,0,39.33196829,92708,0,0,0,35,SALT LAKE,Holladay
1337,351337,359.8333333,876.2383527,2.435122796,454.8,228.2,8.7,218,492.165368,129.3333333,98.83333333,2.166666667,6.5,12.83333333,20.5,11.66666667,173,0,0,0,37.33203468,92596,0,0,0,35,SALT LAKE,Holladay
1338,351338,298.1666667,728.0628618,2.441798307,572.5,7.8,8.8,555.8,643.6661448,0,7.833333333,0.166666667,8.666666667,115.3333333,50.5,14.66666667,375.3333333,0,0,40.16718852,30.99895631,128151,0,0,0,35,SALT LAKE,Holladay
1339,351339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69092,0,0,0,35,SALT LAKE,Salt Lake County
1340,351340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69092,0,0,0,35,SALT LAKE,Salt Lake County
1341,351341,0,0,0,69,0.2,14,54.8,77.04676348,0,0.166666667,14,0,1.833333333,47.83333333,0,5.166666667,8.046763484,0,0,0,69092,0,0,0,35,SALT LAKE,Salt Lake County
1342,351342,0,0,0,2.7,0,0,2.7,2.666666667,0,0,0,0,0.333333333,1,0.166666667,1.166666667,0,0,0,0,69092,0,0,0,35,SALT LAKE,Salt Lake County
1343,351343,0,0,0,115.5,0.8,0,114.7,160.3338326,0,0.833333333,0,0,13.33333333,48.16666667,0,53.16666667,0,0,44.8338326,0,69092,0,0,0,35,SALT LAKE,Salt Lake County
1344,351344,0,0,0,0,0,0,0,37.38462282,0,0,0,0,0,0,0,0,37.38462282,0,0,0,69092,0,0,0,35,SALT LAKE,Salt Lake County
1345,351345,3,12.94722488,4.315741626,625.7,0.7,73,552,860.9822704,0.166666667,0.5,66,7,42.5,389.3333333,0,120.1666667,16.09352697,95.04923325,124.1728435,0,69092,0,0,0,35,SALT LAKE,Salt Lake County
1346,351346,248,691.92,2.79,0,0,0,0,18.10521784,0,0,0,0,0,0,0,0,18.10521784,0,0,0,69092,0,0,0,35,SALT LAKE,Salt Lake County
1347,351347,1494.5,3937.68078,2.634781385,129.7,5.5,55,69.2,853.1650374,0.666666667,4.833333333,46,9,3.333333333,55,1,9.833333333,17.93659556,95.04923325,455.1855453,155.3269966,69092,0,0,0,35,SALT LAKE,West Valley City
1348,351348,7.5,21.86651382,2.915535176,303.7,0.2,88.3,215.2,312.1667144,0,0.166666667,87.33333333,1,0.5,188.8333333,0.166666667,25.66666667,0,0,7.833439512,0.666608233,54494,0,0,0,35,SALT LAKE,Salt Lake County
1349,351349,0,0,0,1319.7,1.5,524.2,794,1773.369935,0.666666667,0.833333333,520,4.166666667,11.66666667,690,0.666666667,91.66666667,1.005845435,380.196933,72.50049023,0,54494,0,0,0,35,SALT LAKE,West Valley City
1350,351350,731.3333333,1844.422939,2.522000372,20.5,10.8,0.3,9.3,265.3620485,0.166666667,10.66666667,0.333333333,0,2,4,0,3.333333333,3.687541908,0,165.3447428,75.82976383,70016,0,0,0,35,SALT LAKE,West Valley City
1351,351351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69092,0,0,0,35,SALT LAKE,Unincorporated
1352,351352,841,2223.764134,2.644190409,2,0,0,2,29.34575695,0,0,0,0,0.166666667,1.333333333,0,0.5,2.011690871,0,19.0010302,6.333035878,69092,0,0,0,35,SALT LAKE,Salt Lake County
1353,351353,961,2690.8,2.8,0,0,0,0,8.046763484,0,0,0,0,0,0,0,0,8.046763484,0,0,0,69092,0,0,0,35,SALT LAKE,Unincorporated
1354,351354,1497,3966.603881,2.649701991,1159,158,19,982,1912,64,94,18,1,557,191,88,146,1.005845435,95.04923325,514.0233317,142.661557,69092,0,0,0,35,SALT LAKE,West Jordan
1355,351355,2024,5989.144085,2.959063283,2281,192,33,2056,2695,123,69,31,2,1154,423,157,322,0,95.04923325,214.1819394,104.8300828,69092,0,0,0,35,SALT LAKE,West Jordan
1356,351356,1227.833333,3580.475082,2.916092099,335,26,2,307,912,19,7,2,0,144,37,37,89,0.167221298,95.04923325,354.1778997,127.6619501,73930,0,0,0,35,SALT LAKE,West Jordan
1357,351357,1538,4340.326372,2.822058759,1186,88,35,1063,1445,63,25,8,27,429,332,76,226,0,0,99.33476568,159.6611534,65392,839,1574,0,35,SALT LAKE,West Jordan
1358,351358,1056.333333,3048.895767,2.88630082,375,24,21,330,630,18,6,1,20,11,163,2,154,0,0,144.505761,109.8304813,65392,939,0,0,35,SALT LAKE,West Jordan
1359,351359,2606,7296.8,2.8,206.5,1.8,2.7,202,225.9466263,0,1.833333333,2.333333333,0.333333333,7.666666667,125.8333333,0,68.5,19.44662628,0,0,0,62821,0,0,0,35,SALT LAKE,Unincorporated
1360,351360,1725,4590.13073,2.660945351,859,56,5,798,1222,45,11,4,1,125,380,1,292,35.87235876,0,266.5117076,60.33153016,69092,0,0,0,35,SALT LAKE,West Jordan
1361,351361,1417,3722.577338,2.627083513,2829,193,17,2619,3018,157,36,9,8,217,1053,1,1348,31.51761041,95.04923325,58.6679431,2.833200543,62821,0,0,0,35,SALT LAKE,West Jordan
1362,351362,487.1666667,1299.645014,2.667762602,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,473.0336613,50.66467484,65392,0,0,0,35,SALT LAKE,West Jordan
1363,351363,1196,3024.631454,2.528956065,191,5,4,182,687,4,1,4,0,6,140,4,32,6.036754159,0,273.1867315,217.4924897,65392,0,0,0,35,SALT LAKE,West Jordan
1364,351364,220.6666667,702.0278063,3.181394892,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,30.83375127,22.83254458,65392,0,0,0,35,SALT LAKE,West Jordan
1365,351365,64,179.2,2.8,40,0,40,0,40,0,0,13,27,0,0,0,0,0,0,0,0,62821,0,0,0,35,SALT LAKE,Unincorporated
1366,351366,1928,4611.794308,2.392009496,622,3,200,419,672,1,2,65,135,34,154,1,230,8.046763484,0,8.500390856,32.66549814,62821,0,0,0,35,SALT LAKE,Unincorporated
1367,351367,1143,2975.056252,2.602848864,1.7,0,0.3,1.3,115.00515,0,0,0,0.333333333,0.166666667,0.333333333,0,0.833333333,0,0,105.6721115,7.666371875,62821,0,0,0,35,SALT LAKE,Unincorporated
1368,351368,429,1201.2,2.8,991.5,2.7,104.7,884.2,1032.979691,0.5,2.166666667,1,103.6666667,77.83333333,383.3333333,0.5,422.5,25.14613589,0,16.33355473,0,62821,0,0,0,35,SALT LAKE,West Jordan
1369,351369,1051,2942.8,2.8,1020,1.7,261.2,757.2,1093.337662,0,1.666666667,1.666666667,259.5,59.33333333,483.8333333,0,214,0,0,73.33766212,0,62821,0,0,0,35,SALT LAKE,Unincorporated
1370,351370,732,2049.6,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62821,0,0,0,35,SALT LAKE,Unincorporated
1371,351371,1338,3543.284299,2.648194543,0,0,0,0,477.6802418,0,0,0,0,0,0,0,0,0,0,430.515049,47.16519278,62821,0,0,0,35,SALT LAKE,Unincorporated
1372,351372,396,1018.664876,2.572386051,0,0,0,0,187.5045884,0,0,0,0,0,0,0,0,0,0,166.5053001,20.99928828,62821,0,0,0,35,SALT LAKE,Unincorporated
1373,351373,909,2228.78026,2.451903476,4904,68,1594,3242,5303,62,6,598,996,351,1645,4,1242,32.0192743,0,332.0038114,34.99879164,48032,0,0,0,35,SALT LAKE,West Jordan
1374,351374,0,0,0,2567.5,10,1091.3,1466.2,2573.500081,5.833333333,4.166666667,917.5,173.8333333,534.1666667,403.3333333,239.5,289.1666667,0,0,6.000081328,0,48032,0,0,0,35,SALT LAKE,West Jordan
1375,351375,0,0,0,2500,7.404017016,741.1869761,1751.386571,2664.149917,0.336546228,7.067470788,265.3106098,475.8763664,579.6447867,1022.539623,3.477644356,145.7245167,0,0,164.1723533,0,88520,0,0,0,35,SALT LAKE,South Jordan
1376,351376,701.6666667,1722.966603,2.455534352,0,0,0,0,198.1743621,0,0,0,0,0,0,0,0,0,0,125.0102211,73.16414107,88520,0,0,0,35,SALT LAKE,South Jordan
1377,351377,492,1273.112819,2.587627681,39,0.7,8.8,29.5,195.1734508,0,0.666666667,7.333333333,1.5,13.5,15.66666667,0,0.333333333,0.167779633,0,105.0072885,50.99838266,88520,0,0,0,35,SALT LAKE,South Jordan
1378,351378,0,0,0,3500,145.6413326,546.5389986,2807.819669,3572.185016,1.815280272,143.8260523,457.4506284,89.08837021,1671.174945,644.2848594,279.9720726,212.3877917,2.011690871,0,70.17332484,0,88520,0,0,0,35,SALT LAKE,South Jordan
1379,351379,400,1012.65326,2.531633149,0,0,0,0,267.01218,0,0,0,0,0,0,0,0,0,0,185.6817069,81.33047309,88520,0,0,0,35,SALT LAKE,South Jordan
1380,351380,740,1890.672064,2.554962249,0,0,0,0,146.5024452,0,0,0,0,0,0,0,0,0.670282429,0,68.83431379,76.99784894,88520,0,0,0,35,SALT LAKE,South Jordan
1381,351381,500.5,1277.261387,2.551970804,362.8,22,7.5,333.3,623.8987386,0.333333333,21.66666667,2.833333333,4.666666667,161.1666667,76.66666667,44.33333333,51.16666667,10.05845435,0,198.841636,52.16531495,88520,0,0,0,35,SALT LAKE,South Jordan
1382,351382,716.5,1837.30841,2.564282498,191.7,14.8,2.3,174.5,385.8633333,0.333333333,14.5,2.333333333,0,84.16666667,38.5,25.33333333,26.5,5.029231858,0,114.6700374,74.49739738,88520,0,0,0,35,SALT LAKE,South Jordan
1383,351383,358.1666667,916.3693284,2.558499754,70.8,7.5,0,63.3,189.1784845,0.166666667,7.333333333,0,0,32.16666667,12,8.333333333,10.83333333,1.507509329,0,79.50550359,37.33213826,88520,0,0,0,35,SALT LAKE,South Jordan
1384,351384,1023.333333,2599.364118,2.540095229,2364.5,122.3,7.2,2235,2541.727936,4.166666667,118.1666667,6.333333333,0.833333333,1226,197.6666667,375.6666667,435.6666667,8.885107053,0,119.1779338,49.16489529,88520,0,0,0,35,SALT LAKE,South Jordan
1385,351385,850,2139.074552,2.516558296,0,0,0,0,216.6985048,0,0,0,0,0,0,0,0,4.859207663,0,148.1752226,63.66407457,88520,0,0,0,35,SALT LAKE,South Jordan
1386,351386,389.6666667,1262.498295,3.239944298,0.3,0,0,0.3,66.66665364,0,0,0,0,0.166666667,0,0,0.166666667,0,0,25.66804258,40.66527773,88520,0,0,0,35,SALT LAKE,South Jordan
1387,351387,250,690.397792,2.761591168,202.5,4,1.5,197,247.6857728,0.166666667,3.833333333,1.333333333,0.166666667,102,8.666666667,56.16666667,30.16666667,3.182798291,0,35.0032534,6.999721136,88520,0,0,0,35,SALT LAKE,South Jordan
1388,351388,711,1851.683692,2.60433712,0,0,0,0,4.999840659,0,0,0,0,0,0,0,0,0,0,0,4.999840659,62821,0,0,0,35,SALT LAKE,Unincorporated
1389,351389,2161,5733.546272,2.653191241,0,0,0,0,745.6888812,0,0,0,0,0,0,0,0,0,0,661.1914731,84.49740806,62821,0,0,0,35,SALT LAKE,Unincorporated
1390,351390,1337,3513.04588,2.627558624,0,0,0,0,533.8520338,0,0,0,0,0,0,0,0,0,0,483.0204374,50.83159645,62821,0,0,0,35,SALT LAKE,Unincorporated
1391,351391,2072,5517.461731,2.662867631,3317,0,3284,33,3836,0,0,1217,2067,0,33,0,0,7.040918048,0,476.1932471,36.16530161,74142,373,0,0,35,SALT LAKE,Unincorporated
1392,351392,1045,2816.452319,2.695169683,66.2,2.2,2,62,423.3609104,0,2.166666667,0.166666667,1.833333333,29.66666667,16,5.5,10.83333333,4.694503074,0,295.8355812,56.66415955,62821,0,0,0,35,SALT LAKE,Unincorporated
1393,351393,2882,7691.619976,2.668848014,3329,0,0,3329,3594,0,0,0,0,639,860,495,1335,10.22567565,0,223.6759003,31.16553005,74142,0,0,0,35,SALT LAKE,Unincorporated
1394,351394,795,2082.688916,2.619734485,3905,901,0,3004,4321,467,434,0,0,547,892,424,1141,0,0,359.3489855,56.83157261,74142,600,0,0,35,SALT LAKE,Unincorporated
1395,351395,1048.833333,2785.950118,2.656237201,0,0,0,0,469.6882731,0,0,0,0,0,0,0,0,0,0,360.5249765,109.1632966,74142,0,0,0,35,SALT LAKE,Unincorporated
1396,351396,960.6666667,2563.965459,2.66894392,129,0,0,129,500,0,0,0,0,0,129,0,0,5.196447535,0,265.8445553,99.66362862,55559,0,0,0,35,SALT LAKE,Herriman
1397,351397,1000,2621.067289,2.621067289,483.3,0,0.2,483.2,545.9988096,0,0,0,0.166666667,0.166666667,454.1666667,0,28.83333333,0,0,9.833866508,52.83160979,55559,0,1278,2624,35,SALT LAKE,Herriman
1398,351398,2760.5,6913.946717,2.504599427,493.3,125,1.7,366.7,916.3787554,3,122,1,0.666666667,89,27.66666667,206.6666667,43.33333333,9.051770016,0,127.0038023,286.9898497,55559,0,0,0,35,SALT LAKE,Herriman
1399,351399,63,315,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62821,0,0,0,35,SALT LAKE,Unincorporated
1400,351400,153,413.5997036,2.703266037,459,0,459,0,2137,0,0,170,289,0,0,0,0,0,1432.015335,230.3397744,15.83259767,62821,0,0,0,35,SALT LAKE,Unincorporated
1401,351401,1929,5565.893091,2.885377445,14,4,0,10,594,3,1,0,0,4,2,2,2,0,0,517.0203854,62.99761249,74142,0,0,0,35,SALT LAKE,Unincorporated
1402,351402,2959,7943.485199,2.684516796,497,128,0,369,1125,92,36,0,0,149,58,78,84,18.94663833,0,515.1763,93.66357814,74142,0,0,0,35,SALT LAKE,Unincorporated
1403,351403,4013,10783.18707,2.687063811,549,143,0,406,1377,102,41,0,0,168,65,95,78,12.40598786,0,621.5189079,194.3265693,74142,600,0,0,35,SALT LAKE,Unincorporated
1404,351404,1825.666667,5402.010577,2.95892491,464,12.8,25.2,426,971.1982172,0.833333333,12,2.166666667,23,9.833333333,173.8333333,203.5,38.83333333,4.023101174,0,313.3480661,189.8270499,74142,901,0,0,35,SALT LAKE,Herriman
1405,351405,798.1666667,2342.858966,2.935300437,2115.5,86.3,20.2,2009,2391.838808,0.833333333,85.5,7.5,12.66666667,37.33333333,464.6666667,1201.666667,305.3333333,0,0,193.5082576,82.83055015,84601,0,0,0,35,SALT LAKE,Herriman
1406,351406,507,1462.346955,2.88431352,111,0,3,108,185,0,0,0,3,2,76,29,1,0.502502796,0,26.00113869,47.16504404,56989,0,0,0,35,SALT LAKE,Herriman
1407,351407,370.1666667,1028.421108,2.778265039,220,0.3,1.8,217.8,356.839353,0,0.333333333,1.666666667,0.166666667,7.166666667,172.3333333,33.33333333,5,1.006684338,0,97.3338823,38.49878635,55559,0,0,0,35,SALT LAKE,Herriman
1408,351408,498.5,1451.675996,2.912088256,507.3,91.2,2,414.2,576.9990124,30,61.16666667,2,0,102,129.5,79.66666667,103,0,0,18.00079976,51.66487936,55559,1067,0,0,35,SALT LAKE,Herriman
1409,351409,175.1666667,493.5718115,2.817726802,152.3,1.3,17.3,133.7,194.5006356,0,1.333333333,0,17.33333333,0.333333333,101.8333333,21.66666667,9.833333333,0.167779633,0,23.83354117,18.16598147,73557,876,0,0,35,SALT LAKE,Herriman
1410,351410,191.3333333,578.5984537,3.02403373,468.2,165,3.2,300,539.1677375,62.66666667,102.3333333,0.166666667,3,55.5,48.16666667,106.1666667,90.16666667,0,0,51.16844923,19.83262159,73557,0,0,0,35,SALT LAKE,Herriman
1411,351411,2701.166667,7208.191955,2.668547648,6149,2116,38,3995,6737.99791,696,1420,30.16666667,7.833333333,294.1666667,513.1666667,2189.333333,998.3333333,0,0,308.1723124,280.8255975,73557,0,0,0,35,SALT LAKE,Herriman
1412,351412,1054,3360.23558,3.188079298,557,64,0,493,775,40,24,0,0,3,286,152,52,0,0,108.6698635,109.4961678,74905,1015,1530,0,35,SALT LAKE,Herriman
1413,351413,2051,6748.665243,3.29042674,580.5,174.7,13.7,392.2,821.1596598,52.66666667,122,1.666666667,12,9,147.1666667,103.3333333,132.6666667,0,0,27.50033888,213.1593209,76808,2265,477,477,35,SALT LAKE,Riverton
1414,351414,819.6666667,2652.179795,3.235680921,820,185.2,18.8,616,942.331661,19.5,165.6666667,3,15.83333333,62.66666667,211.8333333,274.3333333,67.16666667,0,0,37.00125163,85.33040938,85557,0,0,0,35,SALT LAKE,Herriman
1415,351415,1395.833333,4339.063605,3.108582881,252.3,1.3,10.7,240.3,422.49562,0,1.333333333,0.333333333,10.33333333,0.833333333,112.5,8.666666667,118.3333333,0,0,25.16730603,144.9949807,85457,0,0,0,35,SALT LAKE,Herriman
1416,351416,1117.666667,3157.6208,2.825190098,230,0.8,0.2,229,509.3388672,0,0.833333333,0,0.166666667,0.166666667,160.5,56,12.33333333,0,0,163.0089331,116.3299341,85557,0,0,0,35,SALT LAKE,Herriman
1417,351417,141.8333333,401.4975059,2.830769724,586.5,150.3,3.3,432.8,754.0020018,0.666666667,149.6666667,2.833333333,0.5,9.333333333,125.5,282.1666667,15.83333333,0,0,152.669197,14.83280484,80134,0,0,0,35,SALT LAKE,Unincorporated
1418,351418,139.1666667,366.1305669,2.630878325,1949.5,170,12.3,1767.2,2180.677686,0.833333333,169.1666667,6.833333333,5.5,28.83333333,619.6666667,779,339.6666667,0,0,216.6782545,14.49943166,85557,0,0,0,35,SALT LAKE,Herriman
1419,351419,278.5,748.0738372,2.686082001,120.3,7.7,1.3,111.3,245.0027973,0.5,7.166666667,1.166666667,0.166666667,4.833333333,35.16666667,64.5,6.833333333,0,0,95.83714244,28.8323215,85557,0,0,0,35,SALT LAKE,Herriman
1420,351420,1869,5784.16407,3.094790834,45.3,0,0.5,44.8,341.3365356,0,0,0.5,0,11,7.333333333,4.833333333,21.66666667,0,0,101.6762055,194.3269968,70915,835,0,0,35,SALT LAKE,Salt Lake County
1421,351421,1068,3138.83389,2.938983043,1653.3,434.3,9.3,1209.7,2044.000129,363.8333333,70.5,9.166666667,0.166666667,398.3333333,241.5,41.83333333,528,0,0,279.8371083,110.8296871,80746,0,0,0,35,SALT LAKE,West Valley City
1422,351422,1269.333333,4125.721551,3.250305843,499.7,105.5,35.7,358.5,647.8290848,58.5,47,35.5,0.166666667,57,79.83333333,9.5,212.1666667,0,0,16.33360217,131.828816,57567,535,0,0,35,SALT LAKE,West Jordan
1423,351423,1684.5,5309.367809,3.151895404,137.7,41,20.7,76,315.1606588,2,39,0.166666667,20.5,2.666666667,23.16666667,20,30.16666667,0,0,2.500033887,174.9939582,63315,0,0,0,35,SALT LAKE,West Jordan
1424,351424,1111.666667,2927.709018,2.633621305,221.2,63.7,0.2,157.3,710.6992223,60.33333333,3.333333333,0.166666667,0,1.666666667,139.5,2.333333333,13.83333333,4.527001208,0,369.3428288,115.6627256,74099,803,0,0,35,SALT LAKE,West Jordan
1425,351425,671.6666667,1873.784396,2.789753443,1695.5,1298.2,1.3,396,2010.875907,1169.333333,128.8333333,1.333333333,0,17.33333333,226.8333333,12.5,139.3333333,4.859768799,0,240.8516651,69.6644731,74099,0,0,0,35,SALT LAKE,West Jordan
1426,351426,584.5,1961.348099,3.355599827,403.5,218.8,8.3,176.3,544.1647971,204.8333333,14,0.333333333,8,11.5,138.5,0.833333333,25.5,0,0,80,60.66479706,74099,749,0,0,35,SALT LAKE,West Jordan
1427,351427,693.6666667,2499.389873,3.603156954,1.5,0,0,1.5,89.66490161,0,0,0,0,1,0,0.166666667,0.333333333,0,0,16.16738737,71.99751424,74099,0,0,0,35,SALT LAKE,West Jordan
1428,351428,503.8333333,1083.394975,2.150304284,194.2,22.3,23.5,148.3,271.8332277,21.33333333,1,12.5,11,37.16666667,42,3.166666667,66,0,0,25.16834303,52.49821801,58248,0,0,0,35,SALT LAKE,West Jordan
1429,351429,0,0,0,1106.3,170.2,201.7,734.5,1106.333333,104.1666667,66,119.5,82.16666667,107.5,134.3333333,12.16666667,480.5,0,0,0,0,58248,358,153,0,35,SALT LAKE,West Jordan
1430,351430,1950.333333,4650.779638,2.384607574,1271.5,42.3,2.8,1226.3,1495.826997,34.83333333,7.5,2.5,0.333333333,496.5,51.83333333,15.16666667,662.8333333,0,0,21.66737835,202.6596184,52259,0,0,0,35,SALT LAKE,West Jordan
1431,351431,811.6666667,2561.376019,3.155699407,267,125.2,1.5,140.3,359.1645232,123,2.166666667,1.333333333,0.166666667,7.333333333,16.66666667,2.166666667,114.1666667,0,0,7.834076645,84.33044656,44056,0,0,0,35,SALT LAKE,West Jordan
1432,351432,1383.166667,3411.359989,2.466340515,6710.3,3184.8,1.5,3524,6990.836871,2242.333333,942.5,1.333333333,0.166666667,1830.5,378.8333333,642.5,672.1666667,0,0,136.8433511,143.6601864,64702,0,0,0,35,SALT LAKE,West Jordan
1433,351433,1230.666667,3243.000045,2.635157133,340.8,54.3,0.3,286.2,474.9961395,53.16666667,1.166666667,0.166666667,0.166666667,1.333333333,52.66666667,220.8333333,11.33333333,0,0,6.167251827,127.9955543,57904,638,0,0,35,SALT LAKE,Taylorsville
1434,351434,897.6666667,2478.799175,2.76138044,68.5,0.2,0.2,68.2,215.6656074,0,0.166666667,0.166666667,0,0.833333333,2.333333333,20.5,44.5,0,0,53.83554062,93.33006677,83582,0,0,0,35,SALT LAKE,Taylorsville
1435,351435,966.8333333,2594.181342,2.683173255,44.2,0.3,0.2,43.7,174.9973752,0.333333333,0,0,0.166666667,0.166666667,1.833333333,23.83333333,17.83333333,0,0,30.50086753,100.329841,78710,0,0,0,35,SALT LAKE,West Jordan
1436,351436,730,2273.53363,3.11442963,656.8,190.7,4.7,461.5,812.8337095,165,25.66666667,0.333333333,4.333333333,4,123.5,259.8333333,74.16666667,0,0,80.1696534,75.83072275,66241,755,0,0,35,SALT LAKE,West Jordan
1437,351437,752.3333333,2122.206534,2.820832788,293.8,86.7,3.2,204,467.6671701,52.33333333,34.33333333,3.166666667,0,1.666666667,100.8333333,17.5,84,0,0,95.6698364,78.16400033,65438,570,0,0,35,SALT LAKE,West Jordan
1438,351438,863.6666667,2447.16967,2.833465461,263,95.2,0.7,167.2,360.9976204,93.66666667,1.5,0.333333333,0.333333333,2.166666667,76,47.33333333,41.66666667,0,0,8.167378348,89.83024207,71630,485,0,0,35,SALT LAKE,West Jordan
1439,351439,560.3333333,1555.408411,2.775862721,2237.8,448.5,36.7,1752.7,2363.839389,312.5,136,9,27.66666667,702.5,81.66666667,217,751.5,1.006684338,0,66.8346143,58.16475722,60210,0,0,0,35,SALT LAKE,West Jordan
1440,351440,1224.666667,3328.574062,2.717942893,1374.5,256.8,7.3,1110.3,1593.333128,151.3333333,105.5,0.5,6.833333333,67.66666667,229,113,700.6666667,0,0,91.33745647,127.4956712,48918,328,885,0,35,SALT LAKE,West Jordan
1441,351441,1339,2834.724695,2.117046075,1637,45.2,22.8,1569,1829.831349,36.5,8.666666667,0.666666667,22.16666667,110.6666667,27,725,706.3333333,0,0,53.50283089,139.3285185,48706,0,0,0,35,SALT LAKE,Taylorsville
1442,351442,575.1666667,1476.84495,2.567681745,0,0,0,0,201.8388056,0,0,0,0,0,0,0,0,0,0,142.0075437,59.83126186,65461,0,0,0,35,SALT LAKE,Murray
1443,351443,425.1666667,1023.829851,2.408067075,98.5,22.5,10.3,65.7,307.8343575,5,17.5,4.333333333,6,22.5,3.5,39.33333333,0.333333333,0,0,165.0021236,44.33223394,52942,0,0,0,35,SALT LAKE,West Jordan
1444,351444,1214.5,3227.886159,2.657790168,1340.7,450.5,19.2,871,1590.50293,350.6666667,99.83333333,2.166666667,17,176.3333333,103.8333333,164.3333333,426.5,0,0,123.5075189,126.3287442,59282,665,0,0,35,SALT LAKE,West Jordan
1445,351445,765.1666667,1905.395531,2.490170592,856,355,4,497,997.8339333,232,123,2.5,1.5,229.5,93.66666667,23.66666667,150.1666667,0,0,62.3363924,79.49754086,52942,0,0,0,35,SALT LAKE,West Jordan
1446,351446,8.666666667,12.9316819,1.492117142,0,0,0,0,0.999965476,0,0,0,0,0,0,0,0,0,0,0,0.999965476,40339,0,0,0,35,SALT LAKE,Murray
1447,351447,259.3333333,525.0713205,2.024696609,50.3,0,0.2,50.2,77.33246758,0,0,0.166666667,0,25.33333333,21.66666667,0.5,2.666666667,0,0,0,26.99913424,40339,0,0,0,35,SALT LAKE,Murray
1448,351448,269.5,624.4873833,2.317207359,22.5,0.2,0,22.3,76.4994195,0.166666667,0,0,0,18.16666667,1.333333333,1.666666667,1.166666667,0,0,26.00040213,27.99901738,40339,0,0,0,35,SALT LAKE,Murray
1449,351449,1306.833333,3203.065178,2.451012762,1065.8,209.5,9.3,847,1297.665391,184.6666667,24.83333333,0.5,8.833333333,712.8333333,23.5,8.333333333,102.3333333,0,0,96.00292798,135.8291294,47259,0,0,0,35,SALT LAKE,Midvale
1450,351450,581.3333333,1399.972839,2.408210159,6192.5,1879.5,531.7,3781.3,6478.175114,1800.666667,78.83333333,10.5,521.1666667,2736.833333,190.8333333,26,827.6666667,0,0,225.0101713,60.66494316,47259,0,0,0,35,SALT LAKE,Midvale
1451,351451,1983.5,4520.130154,2.278865719,511.2,138.2,33.8,339.2,721.325986,131.5,6.666666667,19.83333333,14,153.5,12.66666667,10.33333333,162.6666667,0,0,4.000054219,206.1592651,47259,0,0,0,35,SALT LAKE,Midvale
1452,351452,3159,7759.304481,2.456253397,2919,364.3,86.8,2467.8,3572.493549,289.3333333,75,38.33333333,48.5,1229.666667,412,38.5,787.6666667,0,0,325.1709184,328.3226307,32063,0,0,0,35,SALT LAKE,Midvale
1453,351453,386.1666667,923.3108354,2.390964615,1107.5,261.7,86.2,759.7,1258.838292,252.6666667,9,20.16666667,66,490.5,78.16666667,4.166666667,186.8333333,0,0,111.0065066,40.33178505,47259,0,0,0,35,SALT LAKE,Midvale
1454,351454,540.5,1223.530945,2.263702026,1185.5,491.2,152,542.3,1312.836519,470,21.16666667,64.66666667,87.33333333,82.16666667,54.5,6,399.6666667,0,0,71.17184723,56.16467222,47259,0,0,0,35,SALT LAKE,Midvale
